nation,season,players_n,rows_n,minutes_total,matches_total,goals_total,xg_total,np_goals_total,np_xg_total,assists_total,xa_total,shots_total,key_passes_total,xgchain_total,xgbuildup_total,xg_plus_xa_total,npg_plus_xa_total,yellow_cards_total,red_cards_total,market_value_total,market_value_top5_sum,market_value_top3_sum,market_value_top1,market_value_hhi,caps_total,international_goals_total,top1_xg,top3_xg,top5_xg,top1_np_xg,top3_np_xg,top5_np_xg,top1_xg_share,top3_xg_share,top5_xg_share,top1_np_xg_share,top3_np_xg_share,top5_np_xg_share,xg_hhi,np_xg_hhi,players_over_1000_min,players_over_500_min,players_over_250_min,players_xg_gt_1,players_xg_gt_3,players_xg_gt_5,goalkeeper_minutes,defender_minutes,midfield_minutes,attack_minutes,age_mean,age_sd,age_min,age_max,market_value_mean,market_value_sd,caps_mean,caps_sd,international_goals_mean,international_goals_sd,xg_per90_weighted,xa_per90_weighted,shots_per90_weighted,key_passes_per90_weighted,xgchain_per90_weighted,xgbuildup_per90_weighted,goals_per90_weighted,assists_per90_weighted,season_num,minutes_per_player,goals_minus_xg,goals_minus_np_xg,xg_per90,np_xg_per90,xa_per90,shots_per90,key_passes_per90,xgchain_per90,xgbuildup_per90,goals_per90,assists_per90,xg_per_shot,np_xg_per_shot,attack_minutes_share,midfield_minutes_share,defender_minutes_share,goalkeeper_minutes_share,attack_depth_index
Uruguay,2526,17,17,16836,259,25,26.270160606130958,19,21.06721725873649,15,10.552052265033126,211,113,62.63114675041288,46.005041126161814,36.82221287116408,10.552052265033126,42,4,267100000,207000000,172000000,120000000,0.23591479458011014,411,31,6.415360026061535,15.610790017992258,18.628104779869318,5.672082416713238,11.263793770223856,13.816889062523842,0.24420711095935635,0.5942403722628553,0.7090974836111916,0.26923738180755924,0.5346597812083039,0.6558478461028845,0.1393129652524249,0.13413100089408267,6,13,14,8,3,2,810,5874,7665,2487,27.557251584178715,4.435748100877981,20.873972602739727,39.50410958904109,24903088.619624615,28100397.736352,26.878355904015205,26.465154671089792,1.965728201473034,2.6980385031918805,0.14043207736705784,0.056407977182999565,1.1279401282965076,0.6040627227369921,0.3348065578247303,0.24592858763094336,0.1336421952957947,0.0801853171774768,2526,990.3529411764706,-1.2701606061309576,3.932782741263509,0.14043207736705787,0.11261876652923997,0.0564079771829996,1.1279401282965074,0.6040627227369921,0.3348065578247303,0.24592858763094338,0.1336421952957947,0.08018531717747684,0.12450313083474387,0.09984463155799285,0.1477191732002851,0.4552744119743407,0.3488952245188881,0.0481111903064861,0.7647058823529411
DR Congo,2526,12,12,9342,168,9,14.555247490294278,9,14.555247490294278,2,4.363002424128354,106,60,34.01105808932334,19.878342307172716,18.91824991442263,4.363002424128354,22,1,116400000,99000000,82000000,30000000,0.1843654420708305,364,43,3.792330779135227,8.545919811353087,12.26584929600358,3.792330779135227,8.545919811353087,12.26584929600358,0.2605473236826806,0.5871366884727774,0.8427097721411255,0.2605473236826806,0.5871366884727774,0.8427097721411255,0.16058791337153835,0.16058791337153835,2,6,11,5,1,0,0,3668,3493,2181,26.75128789411789,3.952909857405919,21.323287671232876,35.00821917808219,14763369.728109613,11155430.801346775,25.199529008777564,28.782359917564822,2.0132733889959322,6.171169527191206,0.14022396426102382,0.0420327786524889,1.0211946050096339,0.5780346820809249,0.3276595191649647,0.191506187930373,0.0867052023121387,0.019267822736030817,2526,778.5,-5.555247490294278,-5.555247490294278,0.14022396426102388,0.14022396426102388,0.04203277865248896,1.0211946050096339,0.5780346820809248,0.3276595191649648,0.191506187930373,0.08670520231213873,0.01926782273603083,0.13731365556881395,0.13731365556881395,0.23346178548490687,0.37390280453864266,0.3926354099764504,0,0.5
"Korea, South",2526,8,8,8478,141,11,13.18857987690717,10,12.427411039359868,8,11.089730754494667,117,88,40.253745436668396,23.72227326966822,24.278310631401837,11.089730754494667,11,1,76500000,70500000,61000000,28000000,0.2623349993592208,338,50,3.0100405486300588,7.899817115627229,11.99916508141905,3.0100405486300588,7.865606334991753,11.237996243871748,0.228230831273999,0.5989892156212805,0.9098147938148556,0.2422097844109858,0.6329239702525288,0.9042910231486649,0.17404448322569893,0.1757112973608882,6,7,8,5,1,0,0,1050,6253,1175,28.234927790542486,3.480120126319173,22.70958904109589,33.676712328767124,9721337.579617834,10715267.812132102,52.72788393489031,37.82572820562367,8.074663835810332,6.777062153217383,0.14000615580580858,0.1177253795593913,1.2420382165605095,0.9341825902335457,0.4273221383935074,0.2518288032873484,0.11677282377919318,0.08492569002123138,2526,1059.75,-2.18857987690717,-1.4274110393598676,0.1400061558058086,0.13192580721188818,0.11772537955939136,1.2420382165605095,0.9341825902335457,0.4273221383935074,0.2518288032873484,0.11677282377919321,0.08492569002123142,0.11272290493083051,0.10621718837059715,0.1385940080207596,0.7375560273649445,0.12384996461429583,0,0.875
United States,2425,30,30,36257,580,35,56.083680865354836,32,52.27731673326343,41,36.60429221391678,377,339,165.54665604466572,108.96541858231649,92.68797307927161,36.60429221391678,73,4,313900000,160000000,110000000,50000000,0.0786760626188876,775,89,11.676121918484569,23.762146785855293,31.956438235007226,8.63092665374279,19.95578265376389,28.150074102915823,0.20819107694654512,0.4236909278993871,0.5697992311119511,0.1650988840490934,0.381729283382792,0.5384758794439858,0.09373656947034918,0.08160922359050601,15,22,25,16,5,3,1327,12087,12559,10284,27.181829262256777,4.416841260793587,20.145205479452056,38.52328767123288,15669867.88758033,12412125.143371407,31.971288302948395,22.721831114489923,4.407507515790054,6.222779805339984,0.13921535918255606,0.09086207626810022,0.9358192900681248,0.8414926772761122,0.4109330348352019,0.27048260121930895,0.08687977494001159,0.10177345064401357,2425,1208.5666666666666,-21.083680865354836,-17.277316733263433,0.13921535918255606,0.12976690035010366,0.09086207626810022,0.9358192900681248,0.8414926772761122,0.41093303483520194,0.27048260121930895,0.08687977494001158,0.10177345064401358,0.14876307921844784,0.13866662263465102,0.28364177951843783,0.34638828364177954,0.33337010784124443,0.03659982899853821,0.7333333333333333
Türkiye,2324,14,14,15766,275,28,24.26442557759583,18,16.651437272317708,12,15.454701078124344,191,152,85.68432159163058,67.21805820986629,39.719126655720174,15.454701078124344,38,2,240550000,205000000,183000000,90000000,0.2506165610481523,423,50,9.97734544146806,16.571355770342052,20.466491846367717,4.017524182796478,8.95836746506393,12.853503541089594,0.4111923197835964,0.6829486120472165,0.8434772865698962,0.24127191647747057,0.5379936469482324,0.7719155608541964,0.22659639030966816,0.14229499718008315,6,8,11,6,2,1,0,4647,9463,1656,29.195403321522473,4.235982227962187,20.945205479452056,36.76164383561644,13815390.714195104,28241524.304735128,34.338957249778005,27.172323508216312,4.703919827476849,5.639343738609821,0.13851314867332387,0.0882229542706578,1.0903209438031207,0.8676899657490803,0.48912780307286263,0.3837133856963063,0.1598376252695674,0.06850183940124316,2324,1126.142857142857,3.73557442240417,11.348562727682292,0.1385131486733239,0.0950545068190152,0.08822295427065781,1.0903209438031205,0.8676899657490803,0.48912780307286263,0.3837133856963063,0.15983762526956743,0.06850183940124319,0.12703887736961167,0.08718029985506653,0.10503615374857288,0.6002156539388558,0.2947481923125714,0,0.5714285714285714
Brazil,2223,123,123,167283,2550,237,256.7505748900585,226,247.6429589460604,169,189.05402486491948,2211,1678,756.4637942453846,461.0159636205062,445.80459975497797,189.05402486491948,345,18,1945400000,425000000,305000000,150000000,0.02031051270941697,1891,258,16.171134389936924,41.81475149188191,62.69878108520061,15.409974373877048,40.31031344924122,60.886986901052296,0.06298382933265666,0.1628613743505234,0.24420113221576406,0.06222657990947979,0.1627759320143695,0.24586601274746606,0.025459292369597743,0.025157157182266115,68,85,98,55,31,16,30143,41233,47399,48508,28.596480281671806,4.214180256267022,19.720547945205478,41.558904109589044,19128053.508126948,19438391.796984445,20.51983166251203,23.156416939482313,2.6269375848113676,7.840013627190335,0.13813448909994,0.1017130386102757,1.1895410770968957,0.9027815139613709,0.4069854168211033,0.24803140023699694,0.12750847366438908,0.09092376392102006,2223,1360.0243902439024,-19.750574890058488,-10.64295894606039,0.13813448909994,0.13323449666221573,0.10171303861027571,1.1895410770968957,0.9027815139613709,0.40698541682110323,0.24803140023699694,0.1275084736643891,0.09092376392102006,0.11612418583901334,0.11200495655633667,0.2899756699724419,0.2833461858048935,0.24648649294907432,0.18019165127359027,0.6910569105691057
Sweden,2526,34,34,25701,458,35,39.41968853585422,33,37.897350860759616,23,26.118166832253337,320,214,105.95002217311412,60.56853866670281,65.53785536810756,26.118166832253337,32,4,503650000,277000000,205000000,100000000,0.08621712545770192,545,66,9.229129385203125,15.548657866194846,19.938248312100768,7.706791710108519,14.02632019110024,18.415910637006164,0.2341248682573623,0.3944388817799143,0.5057941615638569,0.20335964216666208,0.3701134742276573,0.4859418988063018,0.08933743699523866,0.07870741293057476,10,19,23,14,2,1,181,9994,7362,8164,26.054404684429425,4.454204283983311,17.90958904109589,36.20821917808219,21403447.336679507,20896162.141551,18.79518306680674,16.937470195197122,2.511380880121396,4.044758497271225,0.13804023066133145,0.09146083867953773,1.1205789657989962,0.7493871833780786,0.3710167696035279,0.2120994700596573,0.1225633243842652,0.08054161316680285,2526,755.9117647058823,-4.41968853585422,-2.897350860759616,0.13804023066133148,0.1327092944814741,0.09146083867953776,1.1205789657989962,0.7493871833780787,0.3710167696035279,0.2120994700596573,0.1225633243842652,0.08054161316680285,0.12318652667454444,0.1184292214398738,0.317653009610521,0.2864479981323684,0.3888564647289989,0.007042527528111747,0.5588235294117647
Spain,2526,202,202,226380,3531,304,345.80280761187896,268,311.3298062342219,223,272.09899715380743,2784,2424,1073.043674192857,678.0935497912578,617.9018047656864,272.09899715380743,462,27,3082100000,610000000,450000000,200000000,0.016778888124928247,2355,310,19.269277423620224,44.62568924203515,65.82130172848701,13.941095478832722,37.067674461752176,54.35590695682913,0.0557233110878834,0.12904952840094344,0.190343456674196,0.0447791865721474,0.11906240173440108,0.1745926855327681,0.016400619115775582,0.014800645312886211,112,151,176,89,33,16,21255,84707,73280,47138,26.854684812903997,4.831777447999268,17.616438356164384,40.608219178082194,19232421.59201343,23643489.35098651,12.67774980121919,16.00892641126009,1.496059722590335,4.135910823147392,0.137477925104113,0.10817611866703185,1.1068115557911475,0.9636893718526371,0.4266009836441255,0.26958397155761643,0.12085873310363106,0.08865624171746621,2526,1120.6930693069307,-41.80280761187896,-7.3298062342219055,0.13747792510411302,0.12377278275943092,0.10817611866703185,1.1068115557911478,0.9636893718526371,0.42660098364412546,0.26958397155761643,0.12085873310363106,0.0886562417174662,0.12421077859622089,0.11182823499792453,0.20822510822510823,0.3237035073769768,0.37418058132343845,0.09389080307447654,0.7475247524752475
Croatia,2223,33,33,41175,678,59,62.84466230496764,52,56.03685301169753,55,49.430405645631254,536,513,190.00611443119124,122.49770707357675,112.2750679505989,49.430405645631254,90,1,226950000,136000000,117000000,70000000,0.1338682290385725,1376,175,12.65513789653778,26.532102767378092,35.71602042205632,8.108478620648384,21.985443491488695,31.09248923882842,0.20137172247224308,0.4221854616486789,0.5683222585990902,0.14469903616742652,0.3923390110236793,0.5548578759827565,0.08958816227253724,0.07959154420948941,18,25,29,17,7,4,916,16214,17468,6577,30.591602764677987,4.060066807958622,22.367123287671234,40.59452054794521,8506163.93442623,12911066.540164117,54.99523982999393,46.41557177317007,8.254863387978142,9.79950524415917,0.13736538208736096,0.108044602504112,1.171584699453552,1.1213114754098361,0.41531391132500817,0.26775455098049555,0.12896174863387977,0.12021857923497267,2223,1247.7272727272727,-3.844662304967642,2.9631469883024693,0.13736538208736096,0.12248492461573232,0.10804460250411203,1.171584699453552,1.1213114754098361,0.41531391132500817,0.26775455098049566,0.1289617486338798,0.12021857923497267,0.11724750430031276,0.10454636755913718,0.15973284760170006,0.4242380085003036,0.3937826350941105,0.022246508803885852,0.7575757575757576
Sweden,2122,21,21,27545,432,29,42.04021380841732,23,37.5225540176034,26,25.937723856419325,322,202,107.89276261348277,63.110958037897944,67.97793766483665,25.937723856419325,68,1,221350000,204000000,175000000,100000000,0.2726954425553321,613,59,10.799253981560469,23.405921200290322,31.023278884589672,9.31269806995988,19.022947752848268,26.50561909377575,0.2568791403101341,0.5567507650402095,0.7379429378253582,0.24818934408331866,0.5069736922471697,0.7063916566377879,0.14290082050889596,0.13242382277542306,14,16,17,9,5,3,2871,11686,7889,5099,30.33713937591537,4.202863970349507,20.602739726027398,36.26301369863014,14742896.798235606,23963949.212141667,33.94213105826829,29.706260363127242,3.669667816300599,5.582284905117686,0.13736138111299906,0.08474841702950583,1.0520965692503177,0.6600108912688328,0.35252672482168995,0.20620752308625212,0.09475403884552548,0.08495189689598837,2122,1311.6666666666667,-13.04021380841732,-8.522554017603397,0.13736138111299903,0.12260046692990764,0.08474841702950588,1.0520965692503177,0.6600108912688328,0.3525267248216899,0.20620752308625215,0.0947540388455255,0.0849518968959884,0.13055967021247614,0.11652967086212235,0.18511526592848065,0.28640406607369756,0.42425122526774367,0.10422944273007806,0.7619047619047619
Cote d'Ivoire,2425,38,38,49416,763,62,75.36248488724232,60,72.31849326938391,60,60.816308377776295,647,458,216.88182915048674,120.26551550906152,136.1787932650186,60.816308377776295,95,5,453850000,230000000,160000000,75000000,0.07356129506325794,744,79,9.78530315682292,26.307480173185468,38.09356010891497,9.78530315682292,24.023583682253957,35.04956849105656,0.1298431596498408,0.3490792562446267,0.5054711261964189,0.13530844897961303,0.3321914298292545,0.4846556794331724,0.07128621565486885,0.06899110479465975,23,30,33,18,10,6,4696,23161,3275,18284,27.502607053120173,4.730894412882337,19.413698630136988,36.19178082191781,14066601.91031245,16217792.07759112,18.740934110409583,14.25753774835626,1.767585397442124,2.916695454711278,0.1372556184201839,0.11076306771086016,1.1783632831471589,0.834142787761049,0.39500090301812785,0.21903627156822764,0.11291889266634286,0.10927634774162215,2425,1300.421052631579,-13.362484887242317,-10.318493269383907,0.13725561842018394,0.13171168031092262,0.11076306771086017,1.1783632831471589,0.8341427877610491,0.3950009030181279,0.2190362715682276,0.11291889266634289,0.10927634774162215,0.11647988390609322,0.11177510551682211,0.3700016189088554,0.06627408126922454,0.46869435000809456,0.09502994981382548,0.7894736842105263
Paraguay,2122,6,6,9995,159,12,15.120309721678495,12,15.120309721678495,3,4.042197833303362,130,54,28.722554245963693,14.299889129586518,19.162507554981858,4.042197833303362,32,0,32400000,31500000,27000000,15000000,0.3106043286084439,200,22,9.605160135775805,13.12052753008902,14.901610434986651,9.605160135775805,13.12052753008902,14.901610434986651,0.6352489011521083,0.8677419822477367,0.9855360577450151,0.6352489011521083,0.8677419822477367,0.9855360577450151,0.43779795554256495,0.43779795554256495,4,5,6,3,1,1,0,3743,2703,3549,28.40316870764149,2.6727735166106497,24.16986301369863,32.172602739726024,6568614.307153577,5497272.050753901,34.572986493246624,23.619201228379143,4.1870935467733865,3.559026084010437,0.13615086292656967,0.03639797948947495,1.1705852926463232,0.48624312156078037,0.25863230436585616,0.12876338385820774,0.10805402701350666,0.027013506753376666,2122,1665.8333333333333,-3.1203097216784954,-3.1203097216784954,0.13615086292656975,0.13615086292656975,0.036397979489475,1.1705852926463232,0.4862431215607804,0.25863230436585616,0.12876338385820776,0.10805402701350675,0.027013506753376687,0.11631007478214227,0.11631007478214227,0.3550775387693847,0.2704352176088044,0.3744872436218109,0,0.8333333333333334
Germany,2122,124,124,188182,2743,268,284.61017428757623,254,271.7246577567421,217,222.56791172875091,2317,1832,855.4563623908907,524.0994025818072,507.17808601632714,222.56791172875091,284,9,1283850000,385000000,285000000,120000000,0.03229912024970035,2429,316,13.56547305174172,36.12773261126131,58.0612872922793,12.807697089388968,35.369956648908556,57.23553403094411,0.04766334543625582,0.12693760053270994,0.20400285210328753,0.04713483566461933,0.1301683731646211,0.21063798369812822,0.021912914638775184,0.022020090978482867,82,99,111,70,28,16,27973,71969,52579,35661,30.484395593132433,4.053932136869025,20.794520547945204,40.04931506849315,11383614.798439808,18021033.525430188,22.616924041619285,27.56662648715847,3.0479801468790853,6.164881972521186,0.13611777792712298,0.10644542015489039,1.1081293641262182,0.8761730664994527,0.4091309084566014,0.2506559938376819,0.1281737892040684,0.10378250842269715,2122,1517.5967741935483,-16.61017428757623,-3.72465775674209,0.13611777792712298,0.12995514554052348,0.10644542015489039,1.1081293641262182,0.8761730664994526,0.4091309084566014,0.25065599383768183,0.1281737892040684,0.10378250842269716,0.12283563844953657,0.11727434516907298,0.18950271545631356,0.2794050440530975,0.38244359184194027,0.14864864864864866,0.7983870967741935
Belgium,2223,42,42,66280,988,100,99.83211483526975,90,90.7516498118639,71,82.68563537392765,830,613,299.71603506524116,176.68031213711947,182.5177502091974,82.68563537392765,112,2,515850000,212000000,145000000,65000000,0.05406188053119525,1308,222,18.988100608810782,37.75614465866238,53.76523945759982,18.228005489334464,34.70948322862387,46.950389416888356,0.19020032421573488,0.378196382205894,0.5385565511290267,0.20085591311147194,0.38246669124560995,0.5173502577002249,0.080307756953461,0.08108977340591245,28,34,35,20,12,5,6331,20850,20252,18847,28.8559656004828,4.555759549152962,19.942465753424656,38.106849315068494,14503379.6016898,14012354.3983148,38.428952926976464,36.477571745089044,6.091369945684973,14.700731215073612,0.13555960071174225,0.11227681327177863,1.1270368135184068,0.8323777911888955,0.40697711460277164,0.2399098987981405,0.13578756789378393,0.09640917320458658,2223,1578.095238095238,0.16788516473025084,9.2483501881361,0.13555960071174225,0.12322945810301375,0.11227681327177864,1.1270368135184068,0.8323777911888955,0.40697711460277164,0.2399098987981405,0.13578756789378393,0.09640917320458661,0.12027965642803584,0.10933933712272759,0.2843542546771273,0.3055522027761014,0.3145745322872661,0.09551901025950513,0.8095238095238095
